index	id	title	ref_count	references
188	bestiaire-v15-kishi	Kishi	3	lore :: 2.7. Onikishi :: lore-anti-systemes-onikishi 2.7. Onikishi Organisations source_detaillee all factions crawlers _ les anti système.pdf Crawlers — Anti-systèmes les-demons-de-la-route-1 Les démons de la route p Les Onikishi sont issus de réseaux de vétérans et de communautés asiatiques qui ont reconstruit une identité biker autour d’une esthétique de samouraïs modernes. Armures stylisées, emblèmes démoniaques et discipline de groupe leur donnent une apparence i || lore :: Les Motards :: ar l’Aryan Brotherhood et la mafia irlandaise. • « Sons of Legba » MC menée par « Zaketa Harris”, c’est un gang exclusivement d’afro-américains, ils arbitrent les conflits entre les gangs des Crips et des Bloods. • « Onikishi» MC menée par « Honda Daisuke”, c’est le gang de motards le plus asiatique, il rassemble une part de japonais, de chinois et de coréens essentiellement. • « Last Crows » MC menée par « Wenona”, c’est un gang de motards ultraviolents et secrets, il compte un grand nombre d’amérindiens. On peut citer que les Mongols, Outlaws et bandidos n’ont pas disparus, mais en Grande Californie, il existe une réelle menace pour le || pnj :: Tekkan KIRISHIMA :: a Tekkan KIRISHIMA Personnages TUC_organisations_corporations (inachevé).docx source_detaillee 43 ans japonais Vice-président de corporation Ishikawa OSHIRO Ryunosuke YODOKAWA detailed pnj-025-s1 Informations p Ancien Rikishi le plus célèbre des années 2020, Tekkan était surnommé « l’invincible ». Après la mort de ses frères sur le champ de bataille, il a totalement arrêté sa carrière dans le Sumo pour participer dès 2024 à l’effort de guerre. Plutôt connu pour ses amitiés avec des yakuzas, il usa de ses relations pour intégrer sans diplôme ni qualification la compagnie Bullmotors qui s’implantait au Japon. Il ne faut toutefois pas s’ima
189	bestiaire-v15-jorogumo	Jorōgumo	0	
190	bestiaire-v15-rokurokubi-nukekubi	Rokurokubi / Nukekubi	0	
191	bestiaire-v15-soucouyant	Soucouyant	0	
192	bestiaire-v15-adze	Adze	0	
193	bestiaire-v15-manananggal	Manananggal	0	
194	bestiaire-v15-krasue	Krasue	0	
195	bestiaire-v15-penanggalan	Penanggalan	0	
196	bestiaire-v15-mapinguari	Mapinguari	0	
197	bestiaire-v15-bunyip	Bunyip	0	
198	bestiaire-v15-chupacabra	Chupacabra	0	
199	bestiaire-v15-manticore	Manticore	0	
200	bestiaire-v15-toyol-tuyul	Toyol / Tuyul	0	
201	bestiaire-v15-tokoloshe	Tokoloshe	0	
202	bestiaire-v15-impundulu-oiseau-foudre	Impundulu / Oiseau-foudre	0	
203	bestiaire-v15-inugami	Inugami	0	
204	bestiaire-v15-tsukumogami	Tsukumogami	0	
205	bestiaire-v15-mula-sem-cabeca	Mula-sem-cabeça	0	
206	bestiaire-v15-la-patasola	La Patasola	0	
207	bestiaire-v15-basilic	Basilic	0	
208	bestiaire-v15-cocatrix	Cocatrix	0	
209	bestiaire-v15-ver-galactique-juvenile	Ver galactique juvénile	0	
210	bestiaire-v15-traqueur-de-soute	Traqueur de soute	0	
211	bestiaire-v15-fouisseur-siliceux	Fouisseur siliceux	0	
212	bestiaire-v15-planeur-de-brume	Planeur de brume	0	
213	bestiaire-v15-tique-de-coque	Tique de coque	0	
214	bestiaire-v15-leviathan-de-bassin	Léviathan de bassin	0	
215	bestiaire-v15-wendigo	Wendigo	5	lore :: Autres créatures :: s s’attaquent souvent aux vivants pour « compléter » ce vide, même s’ils n’ont généralement aucun moyen de retrouver une âme. Parmi les « cadavres », on trouve les « zombies », « les squelettes », les « strigoï », les « Wendigos », les « momies » et bien d’autres. p Les « fantômes » p Il s’agit de revenants immatériels, à l’opposés des « cadavres », il s’agit d’âmes privées de leurs corps, avec le plus souvent assez peu de capacités d’action sur le monde des mortels ils s’acharnent à communiquer et essayer de voler des corps ou de l’énergie aux mortels. On trouve parmi eux « les spectres », « les dames blanches », « sluaghs », « lémures »  || lore :: Vhodhal’nact'ru :: lémentaire préférant préserver la stabilité terrestre en détruisant un être capable de dévorer le temps. p Il n’est pas parfaitement mort, son corps immense demeure au nord de l’Alaska, d’où seraient apparu les premiers Wendigos, ces revenants affamés. cultes-2 Cultes p Les cultes de Vhodhal sont rares, on ne peut obtenir de lui que la « famine blanche », une affection qui transforme l’esprit et le cœur, affame et rend violent, une rage spirituelle dont on ne guérit presque pas. p Il existe deux cultes à son honneur, le premier est celui des Mages de la « loge d’écume », une Loge renégate, le second est celui vampirique des « sang d’ivoire || lore :: Autres Cours vampiriques :: ls n’ont aucune chance. p On peut ainsi trouver « l’elfenbeinblutt » mieux nommé « sang d’ivoire », qui est une cour dérivée de la Krovni mais corrompue par le Fléau Vhodhal et sa faim destructrice qui les rapproche des Wendigos, d’autres abominations de Vhodhal. p Il existe les vestiges de la cour de la » Nemma Moogura », la cour australienne qui régna longtemps sur un vaste domaine avant d’être décimée par l’alliance krovni-Shi afin de la dépecer et d’anéantir le » sang du rêve », un pouvoir bien trop gênant. p Outre ces cours assez classiques, on peut aussi citer les « Lavandières », ces vampires qui nettoient le merdier des autres, ind || lore :: Les Cours vampiriques :: inae corrompus, ce sont ceux par V’aagor qui donnèrent les Vampires, les autres furent anéantis, à l’exception de quelques cas de Vhadhi (voir culte de l’Eden Gris) et de Vhodhal (qui engendrèrent par leurs spectres les Wendigos. p Les vampires n’en savent rien, ils ont oublié leurs origines, dans leurs mythes fondateurs, tous les courants de pensée n’ont qu’une infime partie de la vérité et jamais la même. Leur fertilité est médiocre, alors ils doivent souvent passer par la corruption d’un mortel, on parle de malédiction, mais ce n’est pas qu’un vampire corrompt un humain, c’est plutôt qu’un vampire corrompt l’héritage Khinae chez un huma || pnj :: Mila SHILOVE :: t radieuse femme en chef de communauté, « la prêtresse Mila » … fuyez. Normal p D’une part, pas un de ces habitant n’est innocent, tous sont cannibales, d’autre part, certains ne sont même pas humains, certains sont des Wendigos voire pire quoi que pire n’est pas le mot. Normal p Cette femme est un monstre ayant tué père, mère, frères, sœurs, cousins et ses propres enfants pour devenir la plus puissante Mage d’Alaska, et elle les a tous mangé pour cela, sur ordre d’une voix qu’elle est la seule désormais à entendre et à qui elle parle à voix haute. Normal
216	bestiaire-v15-bete-faramine	Bête Faramine	0	
217	bestiaire-v15-sang-d-ivoire	Sang d’Ivoire	2	lore :: Vhodhal’nact'ru ::  et rend violent, une rage spirituelle dont on ne guérit presque pas. p Il existe deux cultes à son honneur, le premier est celui des Mages de la « loge d’écume », une Loge renégate, le second est celui vampirique des « sang d’ivoire », qui tentent de se libérer de la soif par la faim. histoire-3 Histoire p A la fin du XVIIIème siècle, la Russie colonisa l’Alaska, commença à s’installer, plusieurs familles de Mages de différentes loges venant s’exiler là pour se cacher. p Une famille, les Voroshilov, découvrit néanmoins un nœud prodigieux de magie, l’ignorant, ils commencèrent à forer le tombeau de Vhodhal’nact. p Les ouvriers devenaient fous et || lore :: Autres Cours vampiriques :: ’est pour ça qu’il est dans leur intérêt de ne pas faire beaucoup de bruit, de rester discrets, car en guerre ouverte, même très doués, ils n’ont aucune chance. p On peut ainsi trouver « l’elfenbeinblutt » mieux nommé « sang d’ivoire », qui est une cour dérivée de la Krovni mais corrompue par le Fléau Vhodhal et sa faim destructrice qui les rapproche des Wendigos, d’autres abominations de Vhodhal. p Il existe les vestiges de la cour de la » Nemma Moogura », la cour australienne qui régna longtemps sur un vaste domaine avant d’être décimée par l’alliance krovni-Shi afin de la dépecer et d’anéantir le » sang du rêve », un pouvoir bien trop gênant.
218	bestiaire-v15-noctiel	Noctiel	0	
219	bestiaire-v15-cyclope-egam	Cyclope / Egam	0	
220	bestiaire-v15-assimile-aagorien	Assimilé aagorien	0	
221	bestiaire-v15-abomination-du-pere	Abomination du Père	0	
222	bestiaire-v15-oshirique	Oshirique	2	lore :: Mloxol v'aagor :: git pas d’une classe sacerdotale au sein des vampires, n’importe quel membre de l’Oru déclarant sentir l’appel des ténèbres peut recevoir la formation. p Son sang devient alors non plus un sang vampirique mais un sang « Oshirique », simplement de la « sombre-vérité », le vampire perd ses dons spécifiques du sang mais gagne en compétence télékinétique et en physique. Il devient dépendant de la « fontaine des ténèbres » et ne put plus s’alimenter que de personne consommant de la « Sombre-vérité », sorciers ou autres cultistes de V’Aagor donc. S’il s’alimente d’autre sang, il souffre de la soif plus que les autres vampires, plus vite, en revanc || lore :: Oru Ayeraye — maisons et Deimons :: lore-vampire-courts-oru-structure Oru Ayeraye — maisons et Deimons Organisations source_detaillee all Factions_Les cours vampiriques.pdf Cours vampiriques organisation-de-l-oru-1 Organisation de l’Oru p Les « vampires Oshiriques » sont ceux qui remplacent leur sang vampirique par le sang oshirique, celui de la » fontaine noire », ils perdent leurs dons natifs mais gagnent ceux liés à la fontaine, ils deviennent plus puissants physiquement aussi, mais ils ne peuvent pas boire autre chose que ce que la fontaine produit, aucun humain ni aucune créature ne pouvant satisfaire leur soif sans être noyé dans la fontaine avant. Souvent les prêtres 
223	bestiaire-v15-strygoi-noire	Strygoï noire	3	lore :: Mloxol v'aagor :: ompre ses victimes aisément pour en faire des cultistes le temps de s’en nourrir. p Un vampire « Oshirique » ne peut pas consommer son propre sang ou celui d’un autre vampire Oshirique, pas sans devenir possiblement une strygoï noire, une des pires abominations pouvant naitre des vampires, ne créature de deux à quatre mètres dégoulinant de ténèbres qui aspire les fluides vitaux de tout ce qui bouge tant qu’il faut nuit, s’enterre le jour et recommence dès la nuit tombée. histoire-10 Histoire p Sur Aèr, les confréries d’assassins sont nombreuses, particulièrement chez les elfes noirs.Forcément, les expatriés de ce peuple ont importé leurs faction || lore :: Ihuito Meztzi — K’uhul Ajaw et Ah’kin :: ilitaristes ou religieuses, un K’uhul ajaw » est un seigneur vampire qui a la main sur une des armées de la factio Ihuito, un Ah’kin est un prêtre qui a une communauté religieuse. En outre, l’Ihuito a de très nombreuses strygoï noires (des formes encore plus corrompues que les strygoï classiques), mais aussi d’autres revenants, en effet, l’Ihuito est une faction majoritairement portée sur les pouvoirs et la pureté du sang, plutôt que favoriser des Dhampires ou des Moroï (souvent purgés), ces vampires préfèrent asseoir leur maison sur des armées de morts-vivants exsangues mais aussi de Deimons ou de voyageurs corrompus. p Presque tous les K’uhul  || lore :: Oru Ayeraye — histoire de la Cour des ténèbres :: ayinka, une jeune prêtresse des ténèbres, récolta en urgence le fluide au sol et le jeta dans un puit, de ce puit, chaque nuit, suintait de l’essence de N’sa’Aagor, elle y jeta des animaux et des Moroï, tous devenant de strygoï noires. Olayinka commença à boire elle-même la substance. Ainsi naquit le culte de la « Fontaine des Ténèbres », le culte vampirique le plus redoutable. p Elle s’imposa comme archevêque de ce culte naissant et motiva le jeune roi à lever ses guerriers contre l’oppresseur, Oluwasegun, l’empereur des Vampires. Pendant des siècles, le culte et la résistance furent synonyme, secrets, mineurs, mais petit à petit, Olayinka en f
224	bestiaire-v15-assimile-gravitationnel	Assimilé gravitationnel	0	
225	bestiaire-v15-s-ur-effisme	Sœur effisme	0	
226	bestiaire-v15-abomination-fracturee	Abomination fracturée	0	
227	bestiaire-v15-organisme-bellatheis	Organisme Bellatheis	0	
228	bestiaire-v15-etre-du-grand-savoir	Être du Grand Savoir	0	
229	bestiaire-v15-reacteur-vivant-abomination-fissile	Réacteur vivant / Abomination fissile	0	
230	bestiaire-v15-psycolor	Psycolor	3	lore :: Ux'sharith Bellatheis :: puis chaque descendante se cacha alors et engendra elle-même des myriades de descendantes, dissimulant ainsi l’esprit du fléau. p En 2020, un grand tournoi au sein de l’Académie visait à établir le niveau des étudiantes psycolors, Allisa SVALISDOTTIR, se révéla posséder l’esprit de Sharith et dévora les pouvoirs de toutes les étudiantes présentes, avant d’anéantir l’ordre des Saintes Lagunes et traquer les sorcières psycolors à travers le monde, n’en gardant qu’une poignée singulière. Profondément marquée par la trahison de son premier amour,elle ne se sentit pas de se venger ni reprendre sa vie de fléau, se voyant comme une déesse, l’égale || lore :: Vérité les espèces fantastiques — Lidira :: hylls (gobelins) Normal p Malgré son apparence relativement séduisante de jeune gobeline radieuse et séductrice, c’est une servante d’Ux’Sharith. Normal p Elle n’a jamais connu le Fléau de son vivant, mais les sorcières psycolors ont longtemps entretenu un culte en son honneur, un culte féminin voire féministe qui traversa les âges. Un culte de l’esthétisme, de la couleur, de la polyvalence et la diversité. Bien qu’elle n’en descendît pas, lidira, face aux purges contre son peuple, se voua corps et âme à ce culte où la différence était une vertu. Normal ashorn Ashorn p L’invulnérable fléau Subtitle || pnj :: Lidira :: hylls (gobelins) Normal p Malgré son apparence relativement séduisante de jeune gobeline radieuse et séductrice, c’est une servante d’Ux’Sharith. Normal p Elle n’a jamais connu le Fléau de son vivant, mais les sorcières psycolors ont longtemps entretenu un culte en son honneur, un culte féminin voire féministe qui traversa les âges. Un culte de l’esthétisme, de la couleur, de la polyvalence et la diversité. Bien qu’elle n’en descendît pas, lidira, face aux purges contre son peuple, se voua corps et âme à ce culte où la différence était une vertu. Normal
231	bestiaire-v15-metastase	Métastasé	1	verite :: 21. Les six Fléaux et le faux Septième :: anche Tout peut devenir nourriture. V’Aagor Annexer / unir Sombre-Vérité Tout peut devenir une partie de moi. Ux’Sharith Séparer / décomposer Division Tout possède une ligne de coupe. C’Thath Vhadhi Réaffecter / adapter Métastase Je peux devenir la solution. Gajh’Shaoggith Engendrer / proliférer Germination Je peux mettre la solution au monde. Thul Fixer / empêcher le devenir Fixation Pourquoi laisser quoi que ce soit changer ? dons-de-famine-blanche Dons de Famine Blanche table CATALOGUEFamine Blanche : 11 Talents / 25 PTV au total. Le total représente le catalogue complet, pas un objectif de progression.
232	bestiaire-v15-metastase-avance	Métastasé avancé	0	
233	bestiaire-v15-abomination-germinative	Abomination germinative	0	
234	bestiaire-v15-engeance-d-assaut	Engeance d’assaut	0	
235	bestiaire-v15-abomination-cyclique	Abomination cyclique	0	
236	bestiaire-v15-thulien-fige	Thulien figé	0	
237	bestiaire-v15-fossile-vivant	Fossile vivant	0	
238	bestiaire-v15-profond	Profond	8	realite :: 1. Principes du Neurodive :: u de programme ne relèvent jamais le Rang. RPG Callout p Applications — Les applications Holonet ordinaires ne prennent jamais de slot de Neuroprogramme. RPG Callout 1-1-la-pressure 1.1 La « Pressure » p La sécurité, la profondeur et la difficulté de sortie sont représentées par la Difficulté du système, ses IA, ses Neuroprogrammes de défense et les conséquences de l'échec. RPG List p Un environnement peut exiger une connexion profonde ou une immersion complète pour être atteint, sans accorder automatiquement de bonus chiffré. RPG List || realite :: 2. Connexion, plongée et équipement :: • RÈGLE Les actions physiques exigeant une forte concentration peuvent devenir défavorables (−3). RPG Tech Card p Plongée / immersion complète USAGE Environnements à forte Pressure ou architecture exigeant une immersion profonde. • CORPS / CONTRAINTES Le corps est largement délaissé ; il est vulnérable et ne mène pas normalement d'actions physiques complexes. • RÈGLE Pas de bonus générique ; peut être exigé par l'environnement. RPG Tech Card p Connexion physique directe USAGE Port, prise, câble ou interface branché sur le système précis. • CORPS / CONTRAINTES Expose physiquement l'utilisateur et son interface. • RÈGLE +2 Intrusion et Contr || realite :: 3. Rang de Neurodive et chargement :: p Le Rang de Neurodive mesure uniquement la capacité cognitive et technique à maintenir des Neuroprogrammes. Il ne représente pas l’aptitude Neurodriver et n’accorde aucun avantage spécial de portée ou de PA. RPG Body p Profondeur et aptitude — Un Neurodiver peut être extrêmement compétent et plonger très profondément sans être Neurodriver. Le Rang mesure la capacité de programme ; Neurodriver représente une neuroarchitecture rare et distincte, choisie comme Talent. RPG Body p Neurodive 0 — Le personnage peut utiliser l'Holonet et ses applications ordinaires. Il peut tenter certaines actions simples si la fiction le permet, mais ne charge  || verite :: Le Voile et l'Hologramme ::  de l'Hologramme, même si les deux mots ne portent pas exactement la même nuance. « Voile » décrit l'expérience : quelque chose recouvre la Vérité, adoucit ses contours et empêche le monde humain d'en percevoir toute la profondeur. « Hologramme » rappelle qu'il existe derrière cette expérience un mécanisme construit, planétaire, technomagique, capable d'agir sur la matière, la perception, les souvenirs et les traces laissées par les événements. Normal || verite :: Voir n'est pas Révéler :: x initiés consiste à confondre trois situations : une créature se Révèle ; un observateur voit au travers du Voile ; le Voile échoue localement. Elles peuvent produire des images similaires, mais leurs conséquences sont profondément différentes. Normal p Lorsqu'un être Voilé est perçu par quelqu'un qui possède une capacité permettant de voir au travers de la traduction, cet être n'a pas changé d'état. Il reste Voilé. Ses capacités qui exigent une Semi-Révélation ou une Révélation ne deviennent pas disponibles, son corps continue d'interagir avec la Réalité selon les règles de son état, et les autres témoins ne voient rien de plus. Seul le  || verite :: Religions, mythes et souvenirs mal classés :: humaines ont absorbé, oublié, réinterprété et mélangé des rencontres avec des créatures, des puissances et des événements dont le contexte véritable avait disparu. Normal p La victoire d'Elynea après la Guerre céleste a profondément marqué cette mémoire. Les anciens dieux furent diabolisés dans la narration monothéiste qui s'imposa progressivement, tandis qu'Elynea devint le Dieu unique des grandes traditions concernées. Cette histoire n'implique cependant pas que les Églises humaines modernes connaissent le dossier cosmologique ou obéissent aux Angelus. Des siècles de foi humaine ont produit leurs propres institutions, débats et autorités || verite :: Révéler sa Nature est un acte personnel :: reconnu par un autre initié ne forcent pas automatiquement une créature à se Révéler. La transition appartient à la relation entre l'individu, sa Nature et l'Hologramme. Normal p Cette règle a une conséquence culturelle profonde : la Révélation est souvent vécue comme un acte de vulnérabilité ou d'autorité. Montrer sa forme réelle à quelqu'un peut signifier confiance, défi, urgence ou rupture avec les règles habituelles d'une communauté. Pour un être ayant grandi sous le Voile, il peut s'agir de la première fois qu'un proche profane voit réellement ce qu'il est. Normal etre-vu-revele Être vu Révélé p Pendant une Révélation complète, les té || verite :: Le Cycle, le Néant et ce que la mort révèle :: rmal p Les Vampires portent la marque de leur ancienne corruption. Leur vraie mort les conduit au **Néant** plutôt qu'au Cycle. Cette certitude, plus ou moins comprise selon les Cours, donne à leur culture de survie une profondeur que la simple peur de mourir n'explique pas. Pour eux, certaines destructions sont réellement définitives d'une manière que beaucoup d'autres Natures n'expérimentent pas. Normal
239	bestiaire-v15-profond-guerrier	Profond guerrier	0	
240	bestiaire-v15-rocreen-abyssal	Rocréen abyssal	0	
241	bestiaire-v15-rocreen-abyssal-lourd	Rocréen abyssal lourd	0	
242	bestiaire-v15-myxinien	Myxinien	0	
243	bestiaire-v15-grand-thulien	Grand Thulien	0	
244	bestiaire-v15-manifestation-de-dagon	Manifestation de Dagon	0	
245	bestiaire-v15-incarnation-de-telipinu	Incarnation de Telipinu	0	
246	bestiaire-v15-manifestation-de-r-sheraag-a-ringeveled	Manifestation de R’Sheraag à Ringeveled	0	
247	bestiaire-v15-li-loth-manifestation-multi-cycles	Li’loth — manifestation multi-Cycles	0	
248	bestiaire-v15-hote-de-la-mue-de-rulfam	Hôte de la Mue de Rulfam	0	
249	bestiaire-v15-porteur-de-nahfr	Porteur de Nahfr	0	
250	bestiaire-v15-hemera-et-aristaeus-ruptures-conscientes-de-vhadhi	Héméra et Aristaeus — Ruptures conscientes de Vhadhi	0	
251	bestiaire-v15-am-mleeac-mleeac-fleau-superieur	Am’Mleeac / Mleeac — Fléau supérieur	0	
252	bestiaire-v15-delanial-le-faux-septieme-fleau	Delanial — le faux Septième Fléau	0	
253	bestiaire-v15-greem-sha-l-independant-anti-fleaux	Greem’Sha — l’indépendant anti-Fléaux	0	
254	bestiaire-v15-figures-aux-singularites-mal-connues	Figures aux singularités mal connues	0	
255	bestiaire-v15-grande-orbe-de-sharith	Grande Orbe de Sharith	0	
256	bestiaire-v15-nacres-noires-de-vhadhi	Nacres noires de Vhadhi	0	
257	bestiaire-v15-nahfr-peau-de-tiamat-shaoggith	Nahfr — peau de Tiamat / Shaoggith	0	
258	bestiaire-v15-mue-de-rulfam	Mue de Rulfam	0	
259	bestiaire-v15-lance-de-longinus	Lance de Longinus	0	
260	bestiaire-v15-forge-grise-infrastructure-de-metastasismancie	Forge Grise — infrastructure de Métastasismancie	0	
261	bestiaire-v15-grenade-d-inertie-thu-9	Grenade d’Inertie THU-9	0	
